unit_id,batch_index,best_batch,is_best_batch,layer,final_binned_sse,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,umap_1,umap_2
5,15,7,False,L2/3,532.0,0.14553660306796012,0.03612726132503898,0.008586251285109724,0.0005341595375224048,0.0,0.0,0.0,0.1704312934800519,-2.0126038,9.593804
6,1,14,False,L2/3,2954.0,0.007006101126187854,0.010942403028606863,0.008793603906604497,0.042638630336496404,0.06067587138974602,0.14770156940907744,0.08845362967471421,0.17719412742513174,8.87172,6.031426
6,2,14,False,L2/3,8085.0,0.013880146567711719,0.004604567011151205,0.009121243912305194,0.09760730988728722,0.07740979132948465,0.2806060481943899,0.16403554468406614,0.1353515620045006,8.451103,6.3949776
6,3,14,False,L2/3,3155.0,0.06328622794874562,0.0047890622101884935,0.011780341667134427,0.02605290707335493,0.02099527069544335,0.03470651064963975,0.0,0.2652639403402008,2.0522394,9.676068
6,4,14,False,L2/3,4829.0,0.008112561048221624,0.007216280982030747,0.009607792081627136,0.09004917188751747,0.07867638378328937,0.18609456276383368,0.1627983829361043,0.19022288340823706,9.480153,5.461621
6,5,14,False,L2/3,4999.0,0.005223597196488624,0.008957951945017495,0.007847643831499421,0.06174540381605315,0.11061925612726153,0.14584334295285578,0.10109402680267492,0.15663963928982977,9.023529,3.9718158
6,6,14,False,L2/3,4730.0,0.10800879411964417,0.030466791024130555,0.003625392209522407,0.009003219523772829,0.005753181679977456,0.0,0.0,0.2591826401554701,-2.3357878,9.239781
6,7,14,False,L2/3,4327.0,0.09384949095445026,0.010449111563410407,0.011558302738438012,0.0,0.00673037620390033,0.0,0.0,0.24885734614685254,1.8039818,9.596722
6,8,14,False,L2/3,3647.0,0.047606715641730496,0.024470871328324942,0.00782254921230038,0.012200643016073818,0.018801561674889476,0.05059551378099976,0.0,0.20838049107536177,-0.033102926,9.764727
6,9,14,False,L2/3,4276.0,0.07084543183516384,0.005473011386768987,0.007074559020968722,0.0,0.005966977655248404,0.0,0.0008560991677018349,0.15877539316276346,1.9454165,10.110493
6,10,14,False,L2/3,3999.0,0.00825694882184789,0.008276872516451358,0.0039014428920370672,0.05458864696356795,0.058268381135444976,0.2971831004116607,0.007569685740301796,0.05868422444384997,8.929207,9.432813
6,11,14,False,L2/3,16766.0,0.01591876958958865,0.004494553872294387,0.0037590934403613904,0.06625771862945844,0.12212754380968951,0.24441609881473078,0.13795416080262993,0.08972480446117054,9.642021,2.83424
6,12,14,False,L2/3,4768.0,0.11770349321098517,0.02994224588974991,0.0027963008783186633,0.007966423991884807,0.006219857141959133,0.0,0.0,0.2529822154250922,-2.3652241,9.242839
6,13,14,False,L2/3,3347.0,0.007362831650043016,0.010860660010139158,0.010497367981177421,0.0303712697865148,0.05852869101611559,0.15764392409953779,0.23429707675415112,0.050734455986562774,7.219329,5.957692
6,14,14,True,L2/3,2324.0,0.016865758504215532,0.007950147904390635,0.009181215988299258,0.012952556706536491,0.04442922835114227,0.0,0.29360207654010606,0.11417434049363408,4.9490714,2.5454648
