unit_id,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,best_batch,layer,umap_1,umap_2
140,0.012745263250058422,0.003253604354295902,0.004312065448582104,0.04726165682425292,0.016109996368850882,0.1741342632311597,0.12919408739214674,0.08656172950293681,1,L2/3,-1.9148304,4.743035
141,0.005844355971718786,0.007240180464240378,0.007730523863444095,0.05565837462880241,6.961955316653087e-07,0.279784667846894,0.07032947466089097,0.17502748666216866,7,L4,-1.4454665,0.36592385
142,0.01622365310306031,0.008801752110291515,0.005582330361810113,0.0263845374331172,0.015173222182892566,0.40430036596888264,0.11089516081590921,0.20317183285328277,13,L2/3,-2.8100805,0.3202203
143,0.03258939746139249,0.015283335929544664,0.004924645864438356,0.00976542017940216,0.0,0.1020982064294933,0.0009584537547196934,0.1304965732472788,12,L5/6,0.12493724,0.11854247
144,0.13853775007867955,0.03690145771013635,0.01554864470251302,0.0,0.0,0.0,0.0,0.06026980853167116,14,L2/3,12.653701,0.7858459
145,0.00010044636835945441,0.0024547718832978443,0.016715882756584238,0.0,0.15847768180656308,0.06332210573950656,0.07503438295883104,0.04379741573364875,14,L5/6,-2.9797087,10.016514
146,0.017815513117551394,0.0001,0.013442250559080547,0.038899891785619534,0.00044643260354544054,0.27527588191062713,0.1371598300113219,0.10289274494668488,14,L5/6,-3.4408684,4.4613695
147,0.00010005170970226069,0.004938154050961506,0.003656316732474782,0.16640718621182818,0.09501626814500808,0.045848141743818994,0.022585635378815496,0.1044280681441381,6,NaN,-4.073359,9.384079
148,0.0015154221082834024,0.0063739333962822544,0.007279740624469695,0.11154963228857162,0.09919666616215624,0.22879235367884262,0.059718050893592514,0.2042921166017064,15,L5/6,-4.34087,8.542618
149,0.0037312927468590314,0.009090845709455241,0.010511547459984907,0.05378024455157392,0.017450055115892184,0.14220233352086223,0.2528975575882469,0.0965200086953325,7,L5/6,-3.1219656,4.0266027
150,0.03351133706852812,0.027356378885656073,0.009473471764776272,0.010098499772395844,0.034100380955790696,0.0,0.2912214037476479,0.23437197686067876,7,L4,1.122392,3.9613528
151,0.00041017717203822255,0.00010017427757373698,0.026917231782613377,0.07501772791147232,0.045515041798353195,0.1169247180223465,0.08390343934297562,0.18771186470985413,8,L5/6,-5.6713443,3.1651993
152,0.002728953876107008,0.00010030364414125946,0.0009114131295697183,0.030171887779459842,0.1683726324295227,0.060432648748703646,0.06178590147192096,0.16273205818511516,8,L5/6,-3.1518662,10.151137
